#{
#	"Field Quantity": "EM E(x,y,z,f0)"
#	"Field Quantity Units": "V/m"
#	"Snapshot Quantity": "Frequency"
#	"Snapshot Value": 1.2774e+08
#	"Snapshot Units": "Hz"
#	"Column 1 Quantity": "x"
#	"Column 1 Units": "m"
#	"Column 2 Quantity": "y"
#	"Column 2 Units": "m"
#	"Column 3 Quantity": "z"
#	"Column 3 Units": "m"
#	"Column 4-5 Quantity": "Re/Im "
#	"Column 4-5 Units": ""
#	"Column 6-7 Quantity": "Re/Im "
#	"Column 6-7 Units": ""
#	"Column 8-9 Quantity": "Re/Im "
#	"Column 8-9 Units": ""
#	"Number Rows": 10584
#}
-7.0789686203e-02	-7.1289674759e-02	-5.0697879278e-02	1.3775392771e+00	1.3048443794e+00	2.2831648588e-01	-1.0678727925e-01	-3.5070388794e+01	1.4234169006e+01	
-6.6929895401e-02	-7.1289674759e-02	-5.0697879278e-02	2.0104064941e+00	1.4068052769e+00	1.5684825182e-01	-1.3104465604e-01	-3.2247150421e+01	1.6222158432e+01	
-6.3237419513e-02	-7.1289674759e-02	-5.0697879278e-02	2.5789902210e+00	1.4229106903e+00	1.1976444721e-01	-1.3494342566e-01	-2.9577054977e+01	1.7799640656e+01	
-5.9978211421e-02	-7.1289674759e-02	-5.0697879278e-02	3.0547740459e+00	1.3942717314e+00	1.0049310327e-01	-1.3097715378e-01	-2.7258018494e+01	1.8957950592e+01	
-5.7206583610e-02	-7.1289674759e-02	-5.0697879278e-02	3.4395771027e+00	1.3461196423e+00	8.9885354042e-02	-1.2553076446e-01	-2.5322010040e+01	1.9783935547e+01	
-5.4753637314e-02	-7.1289674759e-02	-5.0697879278e-02	3.7642440796e+00	1.2887024879e+00	8.3504371345e-02	-1.2025645375e-01	-2.3641286850e+01	2.0401397705e+01	
-5.2397745132e-02	-7.1289674759e-02	-5.0697879278e-02	4.0611972809e+00	1.2224090099e+00	7.9400286078e-02	-1.1521739513e-01	-2.2058921814e+01	2.0901754379e+01	
-4.9944798837e-02	-7.1289674759e-02	-5.0697879278e-02	4.3541851044e+00	1.1434829235e+00	7.6878383756e-02	-1.1018094420e-01	-2.0447095871e+01	2.1333042145e+01	
-4.7177829010e-02	-7.1289674759e-02	-5.0697879278e-02	4.6640625000e+00	1.0442602634e+00	7.5901784003e-02	-1.0482039303e-01	-1.8675476074e+01	2.1717632294e+01	
-4.3933526469e-02	-7.1289674759e-02	-5.0697879278e-02	4.9979615211e+00	9.1652154922e-01	7.6925851405e-02	-9.8882943392e-02	-1.6663082123e+01	2.2044473648e+01	
-4.0116424669e-02	-7.1289674759e-02	-5.0697879278e-02	5.3486709595e+00	7.5397521257e-01	8.0650843680e-02	-9.2115595937e-02	-1.4388005257e+01	2.2274730682e+01	
