#{
#	"Field Quantity": "EM H(x,y,z,f0)"
#	"Field Quantity Units": "A/m"
#	"Snapshot Quantity": "Frequency"
#	"Snapshot Value": 1.2774e+08
#	"Snapshot Units": "Hz"
#	"Column 1 Quantity": "x"
#	"Column 1 Units": "m"
#	"Column 2 Quantity": "y"
#	"Column 2 Units": "m"
#	"Column 3 Quantity": "z"
#	"Column 3 Units": "m"
#	"Column 4-5 Quantity": "Re/Im "
#	"Column 4-5 Units": ""
#	"Column 6-7 Quantity": "Re/Im "
#	"Column 6-7 Units": ""
#	"Column 8-9 Quantity": "Re/Im "
#	"Column 8-9 Units": ""
#	"Number Rows": 10584
#}
-7.0789686203e-02	-7.1289674759e-02	-5.0697879278e-02	6.7330092192e-02	3.4258300066e-01	5.8163726330e-01	-7.5927782059e-01	-1.1122478545e-01	2.8841126710e-02	
-6.6929895401e-02	-7.1289674759e-02	-5.0697879278e-02	4.8917874694e-02	3.6048716307e-01	4.9564835429e-01	-7.7083539963e-01	-1.2092441320e-01	3.6003228277e-02	
-6.3237419513e-02	-7.1289674759e-02	-5.0697879278e-02	4.0955349803e-02	3.7772250175e-01	4.2280745506e-01	-7.7654278278e-01	-1.2978592515e-01	4.3388396502e-02	
-5.9978211421e-02	-7.1289674759e-02	-5.0697879278e-02	4.0513336658e-02	3.9256548882e-01	3.6435139179e-01	-7.7761757374e-01	-1.3721141219e-01	5.0215154886e-02	
-5.7206583610e-02	-7.1289674759e-02	-5.0697879278e-02	4.4324696064e-02	4.0472930670e-01	3.1823307276e-01	-7.7590817213e-01	-1.4320003986e-01	5.6192308664e-02	
-5.4753637314e-02	-7.1289674759e-02	-5.0697879278e-02	5.0524204969e-02	4.1506293416e-01	2.7987357974e-01	-7.7258455753e-01	-1.4823117852e-01	6.1585143209e-02	
-5.2397745132e-02	-7.1289674759e-02	-5.0697879278e-02	5.8684557676e-02	4.2456483841e-01	2.4506150186e-01	-7.6792794466e-01	-1.5280708671e-01	6.6840022802e-02	
-4.9944798837e-02	-7.1289674759e-02	-5.0697879278e-02	6.9235190749e-02	4.3398606777e-01	2.1082434058e-01	-7.6170635223e-01	-1.5728956461e-01	7.2373181581e-02	
-4.7177829010e-02	-7.1289674759e-02	-5.0697879278e-02	8.3394005895e-02	4.4398528337e-01	1.7455434799e-01	-7.5320214033e-01	-1.6198410094e-01	7.8670263290e-02	
-4.3933526469e-02	-7.1289674759e-02	-5.0697879278e-02	1.0266108811e-01	4.5479622483e-01	1.3513845205e-01	-7.4149489403e-01	-1.6696745157e-01	8.6099080741e-02	
-4.0116424669e-02	-7.1289674759e-02	-5.0697879278e-02	1.2857329845e-01	4.6611520648e-01	9.2942446470e-02	-7.2579163313e-01	-1.7207629979e-01	9.4851203263e-02	
-3.5611963759e-02	-7.1289674759e-02	-5.0697879278e-02	1.6306740046e-01	4.7725659609e-01	4.8867031932e-02	-7.0531350374e-01	-1.7700719833e-01	1.0510911793e-01	
-3.0244641292e-02	-7.1289674759e-02	-5.0697879278e-02	2.0891004801e-01	4.8691111803e-01	4.3964833021e-03	-6.7930024862e-01	-1.8127316236e-01	1.1708064377e-01	
-2.4359930026e-02	-7.1289674759e-02	-5.0697879278e-02	2.6387241483e-01	4.9260210991e-01	-3.3572293818e-02	-6.5030777454e-01	-1.8373049796e-01	1.2962865829e-01	
-1.8786103532e-02	-7.1289674759e-02	-5.0697879278e-02	3.1953015924e-01	4.9315953255e-01	-5.8745846152e-02	-6.2445175648e-01	-1.8373042345e-01	1.4072030783e-01	
-1.3984530336e-02	-7.1289674759e-02	-5.0697879278e-02	3.6953493953e-01	4.9013930559e-01	-7.2153538465e-02	-6.0418045521e-01	-1.8218357861e-01	1.4953897893e-01	
-9.9748070557e-03	-7.1289674759e-02	-5.0697879278e-02	4.1226688027e-01	4.8509985209e-01	-7.7533952892e-02	-5.8871597052e-01	-1.7957749963e-01	1.5632332861e-01	
