#{
#	"Field Quantity": "B(x,y,z,f0)"
#	"Field Quantity Units": "T"
#	"Snapshot Quantity": "Frequency"
#	"Snapshot Value": 1.2774e+08
#	"Snapshot Units": "Hz"
#	"Column 1 Quantity": "x"
#	"Column 1 Units": "m"
#	"Column 2 Quantity": "y"
#	"Column 2 Units": "m"
#	"Column 3 Quantity": "z"
#	"Column 3 Units": "m"
#	"Column 4-5 Quantity": "Re/Im Bx"
#	"Column 4-5 Units": ""
#	"Column 6-7 Quantity": "Re/Im By"
#	"Column 6-7 Units": ""
#	"Column 8-9 Quantity": "Re/Im Bz"
#	"Column 8-9 Units": ""
#	"Number Rows": 10584
#}
-7.0789686203e-02	-7.1289674759e-02	-5.0697879278e-02	8.4609482087e-08	4.3050246745e-07	7.3090689057e-07	-9.5413656709e-07	-1.3976918467e-07	3.6242827406e-08	
-6.6929895401e-02	-7.1289674759e-02	-5.0697879278e-02	6.1472015034e-08	4.5300151896e-07	6.2285005242e-07	-9.6866028798e-07	-1.5195809056e-07	4.5242988023e-08	
-6.3237419513e-02	-7.1289674759e-02	-5.0697879278e-02	5.1466006568e-08	4.7466008368e-07	5.3131549294e-07	-9.7583244951e-07	-1.6309380158e-07	5.4523464854e-08	
-5.9978211421e-02	-7.1289674759e-02	-5.0697879278e-02	5.0910557547e-08	4.9331231367e-07	4.5785745328e-07	-9.7718304914e-07	-1.7242493300e-07	6.3102220338e-08	
-5.7206583610e-02	-7.1289674759e-02	-5.0697879278e-02	5.5700052570e-08	5.0859785006e-07	3.9990345613e-07	-9.7503493635e-07	-1.7995047585e-07	7.0613332070e-08	
-5.4753637314e-02	-7.1289674759e-02	-5.0697879278e-02	6.3490588786e-08	5.2158344488e-07	3.5169949797e-07	-9.7085830930e-07	-1.8627278564e-07	7.7390168940e-08	
-5.2397745132e-02	-7.1289674759e-02	-5.0697879278e-02	7.3745184181e-08	5.3352385976e-07	3.0795334283e-07	-9.6500662039e-07	-1.9202303747e-07	8.3993647593e-08	
-4.9944798837e-02	-7.1289674759e-02	-5.0697879278e-02	8.7003499516e-08	5.4536297966e-07	2.6492966754e-07	-9.5718837656e-07	-1.9765589343e-07	9.0946819853e-08	
-4.7177829010e-02	-7.1289674759e-02	-5.0697879278e-02	1.0479599410e-07	5.5792833109e-07	2.1935144900e-07	-9.4650170013e-07	-2.0355521713e-07	9.8859963771e-08	
-4.3933526469e-02	-7.1289674759e-02	-5.0697879278e-02	1.2900771651e-07	5.7151379451e-07	1.6981998385e-07	-9.3178994121e-07	-2.0981747184e-07	1.0819529450e-07	
-4.0116424669e-02	-7.1289674759e-02	-5.0697879278e-02	1.6156997162e-07	5.8573760953e-07	1.1679491507e-07	-9.1205663466e-07	-2.1623745283e-07	1.1919352971e-07	
-3.5611963759e-02	-7.1289674759e-02	-5.0697879278e-02	2.0491653174e-07	5.9973831412e-07	6.1408123031e-08	-8.8632305051e-07	-2.2243379760e-07	1.3208401128e-07	
-3.0244641292e-02	-7.1289674759e-02	-5.0697879278e-02	2.6252411089e-07	6.1187051870e-07	5.5247837416e-09	-8.5363382141e-07	-2.2779455833e-07	1.4712786367e-07	
-2.4359930026e-02	-7.1289674759e-02	-5.0697879278e-02	3.3159184909e-07	6.1902204607e-07	-4.2188187166e-08	-8.1720082790e-07	-2.3088254864e-07	1.6289617122e-07	
